Epoch: 0,	Training loss (MRSE): 0.959355	,Validation loss (MRSE): 0.93812	,Training loss (MSE): 4.00074e+17	,Validation loss (MSE): 3.60062e+17	,Training accuracy (MAE): -2.37737e+08	,Validation accuracy (MAE): -1.99086e+08	,Training accuracy (MRAE): 0.033222	,Validation accuracy (MRAE): 0.0531244
Epoch: 1414,	Training loss (MRSE): 0.879994	,Validation loss (MRSE): 0.884055	,Training loss (MSE): 2.18924e+16	,Validation loss (MSE): 2.20593e+17	,Training accuracy (MAE): -3.10236e+07	,Validation accuracy (MAE): -1.56385e+08	,Training accuracy (MRAE): 0.0917051	,Validation accuracy (MRAE): 0.087315
Epoch: 1416,	Training loss (MRSE): 0.881726	,Validation loss (MRSE): 0.886942	,Training loss (MSE): 2.15867e+16	,Validation loss (MSE): 2.41018e+17	,Training accuracy (MAE): -2.88731e+07	,Validation accuracy (MAE): -1.62894e+08	,Training accuracy (MRAE): 0.0902042	,Validation accuracy (MRAE): 0.0884861
Epoch: 1418,	Training loss (MRSE): 0.882929	,Validation loss (MRSE): 0.885168	,Training loss (MSE): 2.25492e+16	,Validation loss (MSE): 2.66725e+17	,Training accuracy (MAE): -3.26315e+07	,Validation accuracy (MAE): -1.76033e+08	,Training accuracy (MRAE): 0.0876471	,Validation accuracy (MRAE): 0.0876099
Epoch: 1420,	Training loss (MRSE): 0.888961	,Validation loss (MRSE): 0.891309	,Training loss (MSE): 2.2566e+16	,Validation loss (MSE): 2.52585e+17	,Training accuracy (MAE): -2.98329e+07	,Validation accuracy (MAE): -1.70855e+08	,Training accuracy (MRAE): 0.0846661	,Validation accuracy (MRAE): 0.0830155
Epoch: 1422,	Training loss (MRSE): 0.882979	,Validation loss (MRSE): 0.896	,Training loss (MSE): 2.22946e+16	,Validation loss (MSE): 2.42078e+17	,Training accuracy (MAE): -2.97187e+07	,Validation accuracy (MAE): -1.69495e+08	,Training accuracy (MRAE): 0.0863439	,Validation accuracy (MRAE): 0.079168
Epoch: 1424,	Training loss (MRSE): 0.896563	,Validation loss (MRSE): 0.906391	,Training loss (MSE): 2.16196e+16	,Validation loss (MSE): 2.27557e+17	,Training accuracy (MAE): -2.62759e+07	,Validation accuracy (MAE): -1.60277e+08	,Training accuracy (MRAE): 0.0800925	,Validation accuracy (MRAE): 0.0774131
Epoch: 1426,	Training loss (MRSE): 0.897888	,Validation loss (MRSE): 0.906344	,Training loss (MSE): 2.15283e+16	,Validation loss (MSE): 2.20636e+17	,Training accuracy (MAE): -2.58117e+07	,Validation accuracy (MAE): -1.58993e+08	,Training accuracy (MRAE): 0.0789103	,Validation accuracy (MRAE): 0.0768154
Epoch: 1428,	Training loss (MRSE): 0.900981	,Validation loss (MRSE): 0.900691	,Training loss (MSE): 2.1667e+16	,Validation loss (MSE): 2.13588e+17	,Training accuracy (MAE): -2.40028e+07	,Validation accuracy (MAE): -1.54086e+08	,Training accuracy (MRAE): 0.0791746	,Validation accuracy (MRAE): 0.0832263
Epoch: 1430,	Training loss (MRSE): 0.904123	,Validation loss (MRSE): 0.919044	,Training loss (MSE): 2.14588e+16	,Validation loss (MSE): 2.06517e+17	,Training accuracy (MAE): -2.23899e+07	,Validation accuracy (MAE): -1.47114e+08	,Training accuracy (MRAE): 0.0757221	,Validation accuracy (MRAE): 0.0677482
Epoch: 1432,	Training loss (MRSE): 0.915684	,Validation loss (MRSE): 0.914501	,Training loss (MSE): 2.16312e+16	,Validation loss (MSE): 2.10979e+17	,Training accuracy (MAE): -2.2825e+07	,Validation accuracy (MAE): -1.45538e+08	,Training accuracy (MRAE): 0.067922	,Validation accuracy (MRAE): 0.0735734
Epoch: 1434,	Training loss (MRSE): 0.926769	,Validation loss (MRSE): 0.933823	,Training loss (MSE): 2.26283e+16	,Validation loss (MSE): 2.11744e+17	,Training accuracy (MAE): -2.44285e+07	,Validation accuracy (MAE): -1.41241e+08	,Training accuracy (MRAE): 0.0604689	,Validation accuracy (MRAE): 0.0546958
Epoch: 1436,	Training loss (MRSE): 0.929018	,Validation loss (MRSE): 0.912749	,Training loss (MSE): 2.18192e+16	,Validation loss (MSE): 2.17491e+17	,Training accuracy (MAE): -2.33895e+07	,Validation accuracy (MAE): -1.4258e+08	,Training accuracy (MRAE): 0.0611709	,Validation accuracy (MRAE): 0.0736597
Epoch: 1438,	Training loss (MRSE): 0.91762	,Validation loss (MRSE): 0.921867	,Training loss (MSE): 2.19699e+16	,Validation loss (MSE): 2.17471e+17	,Training accuracy (MAE): -2.05611e+07	,Validation accuracy (MAE): -1.41681e+08	,Training accuracy (MRAE): 0.0683274	,Validation accuracy (MRAE): 0.0669406
Epoch: 1440,	Training loss (MRSE): 0.9198	,Validation loss (MRSE): 0.908899	,Training loss (MSE): 2.14804e+16	,Validation loss (MSE): 2.23153e+17	,Training accuracy (MAE): -2.16096e+07	,Validation accuracy (MAE): -1.47092e+08	,Training accuracy (MRAE): 0.0652817	,Validation accuracy (MRAE): 0.0786437
Epoch: 1442,	Training loss (MRSE): 0.905225	,Validation loss (MRSE): 0.892031	,Training loss (MSE): 2.14524e+16	,Validation loss (MSE): 2.31091e+17	,Training accuracy (MAE): -2.30481e+07	,Validation accuracy (MAE): -1.54618e+08	,Training accuracy (MRAE): 0.0757925	,Validation accuracy (MRAE): 0.0861087
Epoch: 1444,	Training loss (MRSE): 0.892177	,Validation loss (MRSE): 0.888025	,Training loss (MSE): 2.14435e+16	,Validation loss (MSE): 2.44328e+17	,Training accuracy (MAE): -2.4974e+07	,Validation accuracy (MAE): -1.64564e+08	,Training accuracy (MRAE): 0.0836071	,Validation accuracy (MRAE): 0.0900501
Epoch: 1446,	Training loss (MRSE): 0.881446	,Validation loss (MRSE): 0.896922	,Training loss (MSE): 2.1171e+16	,Validation loss (MSE): 2.54582e+17	,Training accuracy (MAE): -2.46854e+07	,Validation accuracy (MAE): -1.70087e+08	,Training accuracy (MRAE): 0.0929036	,Validation accuracy (MRAE): 0.0806683
Epoch: 1448,	Training loss (MRSE): 0.895662	,Validation loss (MRSE): 0.895123	,Training loss (MSE): 2.11813e+16	,Validation loss (MSE): 2.62508e+17	,Training accuracy (MAE): -2.32338e+07	,Validation accuracy (MAE): -1.70558e+08	,Training accuracy (MRAE): 0.0840584	,Validation accuracy (MRAE): 0.0846995
Epoch: 1450,	Training loss (MRSE): 0.895549	,Validation loss (MRSE): 0.908099	,Training loss (MSE): 2.10943e+16	,Validation loss (MSE): 2.602e+17	,Training accuracy (MAE): -2.24385e+07	,Validation accuracy (MAE): -1.69137e+08	,Training accuracy (MRAE): 0.0839241	,Validation accuracy (MRAE): 0.0748116
Epoch: 1452,	Training loss (MRSE): 0.889739	,Validation loss (MRSE): 0.89767	,Training loss (MSE): 2.10031e+16	,Validation loss (MSE): 2.54869e+17	,Training accuracy (MAE): -2.15301e+07	,Validation accuracy (MAE): -1.66266e+08	,Training accuracy (MRAE): 0.0887087	,Validation accuracy (MRAE): 0.083893
Epoch: 1454,	Training loss (MRSE): 0.895937	,Validation loss (MRSE): 0.900764	,Training loss (MSE): 2.14572e+16	,Validation loss (MSE): 2.56284e+17	,Training accuracy (MAE): -2.24666e+07	,Validation accuracy (MAE): -1.65842e+08	,Training accuracy (MRAE): 0.0841279	,Validation accuracy (MRAE): 0.0834527
Epoch: 1456,	Training loss (MRSE): 0.909005	,Validation loss (MRSE): 0.91004	,Training loss (MSE): 2.16574e+16	,Validation loss (MSE): 2.5121e+17	,Training accuracy (MAE): -2.19531e+07	,Validation accuracy (MAE): -1.59429e+08	,Training accuracy (MRAE): 0.0749822	,Validation accuracy (MRAE): 0.075701
Epoch: 1458,	Training loss (MRSE): 0.916239	,Validation loss (MRSE): 0.909551	,Training loss (MSE): 2.18513e+16	,Validation loss (MSE): 2.53055e+17	,Training accuracy (MAE): -2.22882e+07	,Validation accuracy (MAE): -1.58438e+08	,Training accuracy (MRAE): 0.0689795	,Validation accuracy (MRAE): 0.0778886
Epoch: 1460,	Training loss (MRSE): 0.908285	,Validation loss (MRSE): 0.904251	,Training loss (MSE): 2.11796e+16	,Validation loss (MSE): 2.62819e+17	,Training accuracy (MAE): -2.33452e+07	,Validation accuracy (MAE): -1.68287e+08	,Training accuracy (MRAE): 0.0767647	,Validation accuracy (MRAE): 0.0820629
Epoch: 1462,	Training loss (MRSE): 0.919805	,Validation loss (MRSE): 0.928825	,Training loss (MSE): 2.26367e+16	,Validation loss (MSE): 2.50194e+17	,Training accuracy (MAE): -2.46248e+07	,Validation accuracy (MAE): -1.59732e+08	,Training accuracy (MRAE): 0.0671519	,Validation accuracy (MRAE): 0.0649118
Epoch: 1464,	Training loss (MRSE): 0.923142	,Validation loss (MRSE): 0.928558	,Training loss (MSE): 2.23443e+16	,Validation loss (MSE): 2.33785e+17	,Training accuracy (MAE): -2.51191e+07	,Validation accuracy (MAE): -1.5549e+08	,Training accuracy (MRAE): 0.065564	,Validation accuracy (MRAE): 0.0646813
Epoch: 1466,	Training loss (MRSE): 0.928459	,Validation loss (MRSE): 0.920099	,Training loss (MSE): 2.4514e+16	,Validation loss (MSE): 1.94958e+17	,Training accuracy (MAE): -3.00158e+07	,Validation accuracy (MAE): -1.40401e+08	,Training accuracy (MRAE): 0.0601491	,Validation accuracy (MRAE): 0.0710315
Epoch: 1468,	Training loss (MRSE): 0.930541	,Validation loss (MRSE): 0.924859	,Training loss (MSE): 2.39623e+16	,Validation loss (MSE): 2.14519e+17	,Training accuracy (MAE): -3.28932e+07	,Validation accuracy (MAE): -1.49276e+08	,Training accuracy (MRAE): 0.0582255	,Validation accuracy (MRAE): 0.0658064
Epoch: 1470,	Training loss (MRSE): 0.923902	,Validation loss (MRSE): 0.920427	,Training loss (MSE): 2.25368e+16	,Validation loss (MSE): 2.01682e+17	,Training accuracy (MAE): -2.95616e+07	,Validation accuracy (MAE): -1.3711e+08	,Training accuracy (MRAE): 0.0636501	,Validation accuracy (MRAE): 0.0722318
Epoch: 1472,	Training loss (MRSE): 0.923361	,Validation loss (MRSE): 0.917887	,Training loss (MSE): 2.25842e+16	,Validation loss (MSE): 2.08273e+17	,Training accuracy (MAE): -2.89955e+07	,Validation accuracy (MAE): -1.35386e+08	,Training accuracy (MRAE): 0.0634548	,Validation accuracy (MRAE): 0.0737606
Epoch: 1474,	Training loss (MRSE): 0.897293	,Validation loss (MRSE): 0.895023	,Training loss (MSE): 2.26632e+16	,Validation loss (MSE): 2.21638e+17	,Training accuracy (MAE): -2.89871e+07	,Validation accuracy (MAE): -1.40625e+08	,Training accuracy (MRAE): 0.0836952	,Validation accuracy (MRAE): 0.0858921
Epoch: 1476,	Training loss (MRSE): 0.899599	,Validation loss (MRSE): 0.877583	,Training loss (MSE): 2.33617e+16	,Validation loss (MSE): 2.23089e+17	,Training accuracy (MAE): -3.49661e+07	,Validation accuracy (MAE): -1.44401e+08	,Training accuracy (MRAE): 0.0770292	,Validation accuracy (MRAE): 0.0997159
Epoch: 1478,	Training loss (MRSE): 0.9056	,Validation loss (MRSE): 0.894973	,Training loss (MSE): 2.34636e+16	,Validation loss (MSE): 2.17468e+17	,Training accuracy (MAE): -3.51858e+07	,Validation accuracy (MAE): -1.42961e+08	,Training accuracy (MRAE): 0.0745439	,Validation accuracy (MRAE): 0.0823653
Epoch: 1480,	Training loss (MRSE): 0.911574	,Validation loss (MRSE): 0.897676	,Training loss (MSE): 2.16705e+16	,Validation loss (MSE): 2.13215e+17	,Training accuracy (MAE): -2.87986e+07	,Validation accuracy (MAE): -1.39081e+08	,Training accuracy (MRAE): 0.0702535	,Validation accuracy (MRAE): 0.0793681
Epoch: 1482,	Training loss (MRSE): 0.909668	,Validation loss (MRSE): 0.900462	,Training loss (MSE): 2.10945e+16	,Validation loss (MSE): 2.10478e+17	,Training accuracy (MAE): -2.40102e+07	,Validation accuracy (MAE): -1.35026e+08	,Training accuracy (MRAE): 0.0737042	,Validation accuracy (MRAE): 0.0829921
Epoch: 1484,	Training loss (MRSE): 0.915287	,Validation loss (MRSE): 0.894289	,Training loss (MSE): 2.1038e+16	,Validation loss (MSE): 2.12573e+17	,Training accuracy (MAE): -2.26625e+07	,Validation accuracy (MAE): -1.35579e+08	,Training accuracy (MRAE): 0.0681005	,Validation accuracy (MRAE): 0.0823033
Epoch: 1486,	Training loss (MRSE): 0.904229	,Validation loss (MRSE): 0.899365	,Training loss (MSE): 2.10335e+16	,Validation loss (MSE): 2.19676e+17	,Training accuracy (MAE): -2.20578e+07	,Validation accuracy (MAE): -1.38959e+08	,Training accuracy (MRAE): 0.076807	,Validation accuracy (MRAE): 0.0791256
Epoch: 1488,	Training loss (MRSE): 0.910698	,Validation loss (MRSE): 0.902046	,Training loss (MSE): 2.08871e+16	,Validation loss (MSE): 2.25603e+17	,Training accuracy (MAE): -2.0713e+07	,Validation accuracy (MAE): -1.40992e+08	,Training accuracy (MRAE): 0.0745779	,Validation accuracy (MRAE): 0.0790565
Epoch: 1490,	Training loss (MRSE): 0.905946	,Validation loss (MRSE): 0.902128	,Training loss (MSE): 2.08235e+16	,Validation loss (MSE): 2.42101e+17	,Training accuracy (MAE): -2.34479e+07	,Validation accuracy (MAE): -1.49992e+08	,Training accuracy (MRAE): 0.0746154	,Validation accuracy (MRAE): 0.0781927
Epoch: 1492,	Training loss (MRSE): 0.899977	,Validation loss (MRSE): 0.904997	,Training loss (MSE): 2.14329e+16	,Validation loss (MSE): 2.46573e+17	,Training accuracy (MAE): -2.63062e+07	,Validation accuracy (MAE): -1.52144e+08	,Training accuracy (MRAE): 0.0771864	,Validation accuracy (MRAE): 0.0728699
Epoch: 1494,	Training loss (MRSE): 0.907064	,Validation loss (MRSE): 0.908011	,Training loss (MSE): 2.20551e+16	,Validation loss (MSE): 2.5742e+17	,Training accuracy (MAE): -3.11819e+07	,Validation accuracy (MAE): -1.57408e+08	,Training accuracy (MRAE): 0.0744728	,Validation accuracy (MRAE): 0.0690282
Epoch: 1496,	Training loss (MRSE): 0.897469	,Validation loss (MRSE): 0.912359	,Training loss (MSE): 2.11301e+16	,Validation loss (MSE): 2.63658e+17	,Training accuracy (MAE): -2.65331e+07	,Validation accuracy (MAE): -1.57946e+08	,Training accuracy (MRAE): 0.0812617	,Validation accuracy (MRAE): 0.0657726
Epoch: 1498,	Training loss (MRSE): 0.896843	,Validation loss (MRSE): 0.904928	,Training loss (MSE): 2.1107e+16	,Validation loss (MSE): 2.65375e+17	,Training accuracy (MAE): -2.4899e+07	,Validation accuracy (MAE): -1.5687e+08	,Training accuracy (MRAE): 0.0815666	,Validation accuracy (MRAE): 0.0728555
Epoch: 1500,	Training loss (MRSE): 0.90799	,Validation loss (MRSE): 0.906845	,Training loss (MSE): 2.111e+16	,Validation loss (MSE): 2.66725e+17	,Training accuracy (MAE): -2.61532e+07	,Validation accuracy (MAE): -1.60884e+08	,Training accuracy (MRAE): 0.073751	,Validation accuracy (MRAE): 0.0721627
Epoch: 1502,	Training loss (MRSE): 0.878124	,Validation loss (MRSE): 0.876396	,Training loss (MSE): 2.21766e+16	,Validation loss (MSE): 2.95142e+17	,Training accuracy (MAE): -3.07596e+07	,Validation accuracy (MAE): -1.71278e+08	,Training accuracy (MRAE): 0.0919349	,Validation accuracy (MRAE): 0.0925945
Epoch: 1504,	Training loss (MRSE): 0.90535	,Validation loss (MRSE): 0.906261	,Training loss (MSE): 2.19533e+16	,Validation loss (MSE): 2.92761e+17	,Training accuracy (MAE): -3.15434e+07	,Validation accuracy (MAE): -1.76875e+08	,Training accuracy (MRAE): 0.0751489	,Validation accuracy (MRAE): 0.0695613
Epoch: 1506,	Training loss (MRSE): 0.905254	,Validation loss (MRSE): 0.923754	,Training loss (MSE): 2.22531e+16	,Validation loss (MSE): 3.00415e+17	,Training accuracy (MAE): -3.41279e+07	,Validation accuracy (MAE): -1.81686e+08	,Training accuracy (MRAE): 0.0759211	,Validation accuracy (MRAE): 0.0570036
Epoch: 1508,	Training loss (MRSE): 0.919904	,Validation loss (MRSE): 0.93802	,Training loss (MSE): 2.32664e+16	,Validation loss (MSE): 2.95057e+17	,Training accuracy (MAE): -3.51786e+07	,Validation accuracy (MAE): -1.77366e+08	,Training accuracy (MRAE): 0.064738	,Validation accuracy (MRAE): 0.0500458
Epoch: 1510,	Training loss (MRSE): 0.922383	,Validation loss (MRSE): 0.92908	,Training loss (MSE): 2.42796e+16	,Validation loss (MSE): 2.87862e+17	,Training accuracy (MAE): -3.16399e+07	,Validation accuracy (MAE): -1.72109e+08	,Training accuracy (MRAE): 0.0644908	,Validation accuracy (MRAE): 0.0612956
Epoch: 1512,	Training loss (MRSE): 0.937369	,Validation loss (MRSE): 0.963758	,Training loss (MSE): 2.45232e+16	,Validation loss (MSE): 2.80865e+17	,Training accuracy (MAE): -2.87831e+07	,Validation accuracy (MAE): -1.67578e+08	,Training accuracy (MRAE): 0.0525637	,Validation accuracy (MRAE): 0.0311416
Epoch: 1514,	Training loss (MRSE): 0.911839	,Validation loss (MRSE): 0.940941	,Training loss (MSE): 2.23445e+16	,Validation loss (MSE): 2.67303e+17	,Training accuracy (MAE): -2.59474e+07	,Validation accuracy (MAE): -1.68059e+08	,Training accuracy (MRAE): 0.0729674	,Validation accuracy (MRAE): 0.0455125
Epoch: 1516,	Training loss (MRSE): 0.904972	,Validation loss (MRSE): 0.945287	,Training loss (MSE): 2.2065e+16	,Validation loss (MSE): 2.55417e+17	,Training accuracy (MAE): -2.66373e+07	,Validation accuracy (MAE): -1.65413e+08	,Training accuracy (MRAE): 0.0783654	,Validation accuracy (MRAE): 0.0425628
Epoch: 1518,	Training loss (MRSE): 0.903176	,Validation loss (MRSE): 0.909679	,Training loss (MSE): 2.29426e+16	,Validation loss (MSE): 2.62528e+17	,Training accuracy (MAE): -2.78764e+07	,Validation accuracy (MAE): -1.69638e+08	,Training accuracy (MRAE): 0.0801041	,Validation accuracy (MRAE): 0.0728967
Epoch: 1520,	Training loss (MRSE): 0.901721	,Validation loss (MRSE): 0.924385	,Training loss (MSE): 2.23249e+16	,Validation loss (MSE): 2.63788e+17	,Training accuracy (MAE): -3.005e+07	,Validation accuracy (MAE): -1.70812e+08	,Training accuracy (MRAE): 0.0801403	,Validation accuracy (MRAE): 0.0590798
Epoch: 1522,	Training loss (MRSE): 0.890902	,Validation loss (MRSE): 0.911952	,Training loss (MSE): 2.18345e+16	,Validation loss (MSE): 2.70483e+17	,Training accuracy (MAE): -2.69779e+07	,Validation accuracy (MAE): -1.70896e+08	,Training accuracy (MRAE): 0.0883805	,Validation accuracy (MRAE): 0.0708696
Epoch: 1524,	Training loss (MRSE): 0.900247	,Validation loss (MRSE): 0.902088	,Training loss (MSE): 2.21741e+16	,Validation loss (MSE): 2.68212e+17	,Training accuracy (MAE): -2.47172e+07	,Validation accuracy (MAE): -1.6757e+08	,Training accuracy (MRAE): 0.0823544	,Validation accuracy (MRAE): 0.0757674
Epoch: 1526,	Training loss (MRSE): 0.917343	,Validation loss (MRSE): 0.922653	,Training loss (MSE): 2.22653e+16	,Validation loss (MSE): 2.70762e+17	,Training accuracy (MAE): -2.54064e+07	,Validation accuracy (MAE): -1.65356e+08	,Training accuracy (MRAE): 0.069026	,Validation accuracy (MRAE): 0.0607694
Epoch: 1528,	Training loss (MRSE): 0.930005	,Validation loss (MRSE): 0.929674	,Training loss (MSE): 2.29309e+16	,Validation loss (MSE): 2.55953e+17	,Training accuracy (MAE): -2.56109e+07	,Validation accuracy (MAE): -1.57064e+08	,Training accuracy (MRAE): 0.0584297	,Validation accuracy (MRAE): 0.0604237
Epoch: 1530,	Training loss (MRSE): 0.932377	,Validation loss (MRSE): 0.93118	,Training loss (MSE): 2.27214e+16	,Validation loss (MSE): 2.53879e+17	,Training accuracy (MAE): -2.60631e+07	,Validation accuracy (MAE): -1.61943e+08	,Training accuracy (MRAE): 0.0580045	,Validation accuracy (MRAE): 0.0562502
Epoch: 1532,	Training loss (MRSE): 0.920044	,Validation loss (MRSE): 0.93178	,Training loss (MSE): 2.21611e+16	,Validation loss (MSE): 2.63295e+17	,Training accuracy (MAE): -2.49203e+07	,Validation accuracy (MAE): -1.67738e+08	,Training accuracy (MRAE): 0.0660219	,Validation accuracy (MRAE): 0.0577661
Epoch: 1534,	Training loss (MRSE): 0.911941	,Validation loss (MRSE): 0.919717	,Training loss (MSE): 2.16517e+16	,Validation loss (MSE): 2.66202e+17	,Training accuracy (MAE): -2.39103e+07	,Validation accuracy (MAE): -1.70473e+08	,Training accuracy (MRAE): 0.0723032	,Validation accuracy (MRAE): 0.0665066
Epoch: 1536,	Training loss (MRSE): 0.915869	,Validation loss (MRSE): 0.938842	,Training loss (MSE): 2.147e+16	,Validation loss (MSE): 2.71879e+17	,Training accuracy (MAE): -2.51907e+07	,Validation accuracy (MAE): -1.7641e+08	,Training accuracy (MRAE): 0.0678407	,Validation accuracy (MRAE): 0.047087
Epoch: 1538,	Training loss (MRSE): 0.911299	,Validation loss (MRSE): 0.922142	,Training loss (MSE): 2.14969e+16	,Validation loss (MSE): 2.66793e+17	,Training accuracy (MAE): -2.32666e+07	,Validation accuracy (MAE): -1.72614e+08	,Training accuracy (MRAE): 0.0735785	,Validation accuracy (MRAE): 0.0661153
Epoch: 1540,	Training loss (MRSE): 0.917721	,Validation loss (MRSE): 0.920455	,Training loss (MSE): 2.19432e+16	,Validation loss (MSE): 2.69895e+17	,Training accuracy (MAE): -2.41265e+07	,Validation accuracy (MAE): -1.7415e+08	,Training accuracy (MRAE): 0.0676561	,Validation accuracy (MRAE): 0.0683241
Epoch: 1542,	Training loss (MRSE): 0.909511	,Validation loss (MRSE): 0.939423	,Training loss (MSE): 2.15003e+16	,Validation loss (MSE): 2.77447e+17	,Training accuracy (MAE): -2.52459e+07	,Validation accuracy (MAE): -1.82817e+08	,Training accuracy (MRAE): 0.0726609	,Validation accuracy (MRAE): 0.0441126
Epoch: 1544,	Training loss (MRSE): 0.895315	,Validation loss (MRSE): 0.93179	,Training loss (MSE): 2.28001e+16	,Validation loss (MSE): 2.83763e+17	,Training accuracy (MAE): -2.6319e+07	,Validation accuracy (MAE): -1.83424e+08	,Training accuracy (MRAE): 0.0837314	,Validation accuracy (MRAE): 0.0489457
Epoch: 1546,	Training loss (MRSE): 0.911893	,Validation loss (MRSE): 0.915623	,Training loss (MSE): 2.1575e+16	,Validation loss (MSE): 2.70792e+17	,Training accuracy (MAE): -2.54349e+07	,Validation accuracy (MAE): -1.78397e+08	,Training accuracy (MRAE): 0.0712182	,Validation accuracy (MRAE): 0.0618408
Epoch: 1548,	Training loss (MRSE): 0.900646	,Validation loss (MRSE): 0.923636	,Training loss (MSE): 2.15904e+16	,Validation loss (MSE): 2.70264e+17	,Training accuracy (MAE): -2.56016e+07	,Validation accuracy (MAE): -1.74475e+08	,Training accuracy (MRAE): 0.0804689	,Validation accuracy (MRAE): 0.0579447
Epoch: 1550,	Training loss (MRSE): 0.907299	,Validation loss (MRSE): 0.923997	,Training loss (MSE): 2.12594e+16	,Validation loss (MSE): 2.52134e+17	,Training accuracy (MAE): -2.53444e+07	,Validation accuracy (MAE): -1.66071e+08	,Training accuracy (MRAE): 0.0756422	,Validation accuracy (MRAE): 0.0628919
Epoch: 1552,	Training loss (MRSE): 0.894811	,Validation loss (MRSE): 0.918058	,Training loss (MSE): 2.27642e+16	,Validation loss (MSE): 2.70022e+17	,Training accuracy (MAE): -3.47021e+07	,Validation accuracy (MAE): -1.75247e+08	,Training accuracy (MRAE): 0.0836136	,Validation accuracy (MRAE): 0.0621649
Epoch: 1554,	Training loss (MRSE): 0.886594	,Validation loss (MRSE): 0.899333	,Training loss (MSE): 2.26147e+16	,Validation loss (MSE): 2.44705e+17	,Training accuracy (MAE): -2.91852e+07	,Validation accuracy (MAE): -1.62723e+08	,Training accuracy (MRAE): 0.0894256	,Validation accuracy (MRAE): 0.074417
Epoch: 1556,	Training loss (MRSE): 0.893432	,Validation loss (MRSE): 0.902427	,Training loss (MSE): 2.24173e+16	,Validation loss (MSE): 2.51518e+17	,Training accuracy (MAE): -2.81805e+07	,Validation accuracy (MAE): -1.66023e+08	,Training accuracy (MRAE): 0.0859149	,Validation accuracy (MRAE): 0.0747118
Epoch: 1558,	Training loss (MRSE): 0.906017	,Validation loss (MRSE): 0.932319	,Training loss (MSE): 2.1888e+16	,Validation loss (MSE): 2.42057e+17	,Training accuracy (MAE): -2.46258e+07	,Validation accuracy (MAE): -1.62563e+08	,Training accuracy (MRAE): 0.0776167	,Validation accuracy (MRAE): 0.0591715
Epoch: 1560,	Training loss (MRSE): 0.913297	,Validation loss (MRSE): 0.953581	,Training loss (MSE): 2.1309e+16	,Validation loss (MSE): 2.35329e+17	,Training accuracy (MAE): -2.5703e+07	,Validation accuracy (MAE): -1.61258e+08	,Training accuracy (MRAE): 0.071459	,Validation accuracy (MRAE): 0.0372901
Epoch: 1562,	Training loss (MRSE): 0.888364	,Validation loss (MRSE): 0.906935	,Training loss (MSE): 2.14428e+16	,Validation loss (MSE): 2.55944e+17	,Training accuracy (MAE): -2.74198e+07	,Validation accuracy (MAE): -1.74056e+08	,Training accuracy (MRAE): 0.0876668	,Validation accuracy (MRAE): 0.0751802
Epoch: 1564,	Training loss (MRSE): 0.882369	,Validation loss (MRSE): 0.901679	,Training loss (MSE): 2.11726e+16	,Validation loss (MSE): 2.46876e+17	,Training accuracy (MAE): -2.34985e+07	,Validation accuracy (MAE): -1.66304e+08	,Training accuracy (MRAE): 0.095545	,Validation accuracy (MRAE): 0.0752341
Epoch: 1566,	Training loss (MRSE): 0.894232	,Validation loss (MRSE): 0.898666	,Training loss (MSE): 2.12069e+16	,Validation loss (MSE): 2.57082e+17	,Training accuracy (MAE): -2.37926e+07	,Validation accuracy (MAE): -1.68237e+08	,Training accuracy (MRAE): 0.0835583	,Validation accuracy (MRAE): 0.0806607
Epoch: 1568,	Training loss (MRSE): 0.889585	,Validation loss (MRSE): 0.921856	,Training loss (MSE): 2.12704e+16	,Validation loss (MSE): 2.59516e+17	,Training accuracy (MAE): -2.23537e+07	,Validation accuracy (MAE): -1.67441e+08	,Training accuracy (MRAE): 0.0882683	,Validation accuracy (MRAE): 0.0630592
Epoch: 1570,	Training loss (MRSE): 0.916065	,Validation loss (MRSE): 0.948456	,Training loss (MSE): 2.07567e+16	,Validation loss (MSE): 2.64253e+17	,Training accuracy (MAE): -2.42421e+07	,Validation accuracy (MAE): -1.69696e+08	,Training accuracy (MRAE): 0.0677313	,Validation accuracy (MRAE): 0.0434568
Epoch: 1572,	Training loss (MRSE): 0.898083	,Validation loss (MRSE): 0.933301	,Training loss (MSE): 2.07668e+16	,Validation loss (MSE): 2.69555e+17	,Training accuracy (MAE): -2.45229e+07	,Validation accuracy (MAE): -1.7016e+08	,Training accuracy (MRAE): 0.0828014	,Validation accuracy (MRAE): 0.0536201
Epoch: 1574,	Training loss (MRSE): 0.891193	,Validation loss (MRSE): 0.904702	,Training loss (MSE): 2.05078e+16	,Validation loss (MSE): 2.6951e+17	,Training accuracy (MAE): -2.4576e+07	,Validation accuracy (MAE): -1.69251e+08	,Training accuracy (MRAE): 0.0841308	,Validation accuracy (MRAE): 0.0777111
Epoch: 1576,	Training loss (MRSE): 0.903607	,Validation loss (MRSE): 0.922589	,Training loss (MSE): 2.08729e+16	,Validation loss (MSE): 2.76841e+17	,Training accuracy (MAE): -2.55871e+07	,Validation accuracy (MAE): -1.69135e+08	,Training accuracy (MRAE): 0.0779562	,Validation accuracy (MRAE): 0.0604219
