Epoch: 0,	Training loss (MRSE): 0.823588	,Validation loss (MRSE): 0.805589	,Training loss (MSE): 5.53848e+17	,Validation loss (MSE): 6.98209e+17	,Training accuracy (MAE): -2.57638e+08	,Validation accuracy (MAE): -3.17027e+08	,Training accuracy (MRAE): 0.11933	,Validation accuracy (MRAE): 0.131696
Epoch: 1138,	Training loss (MRSE): 0.25881	,Validation loss (MRSE): 0.680179	,Training loss (MSE): 4.22284e+16	,Validation loss (MSE): 1.37876e+17	,Training accuracy (MAE): -2.46102e+07	,Validation accuracy (MAE): -5.94985e+07	,Training accuracy (MRAE): 0.570859	,Validation accuracy (MRAE): 0.227163
Epoch: 1140,	Training loss (MRSE): 0.267283	,Validation loss (MRSE): 0.654569	,Training loss (MSE): 4.32523e+16	,Validation loss (MSE): 1.37352e+17	,Training accuracy (MAE): -2.64547e+07	,Validation accuracy (MAE): -5.77106e+07	,Training accuracy (MRAE): 0.553508	,Validation accuracy (MRAE): 0.239739
Epoch: 1142,	Training loss (MRSE): 0.279144	,Validation loss (MRSE): 0.670897	,Training loss (MSE): 4.48069e+16	,Validation loss (MSE): 1.36999e+17	,Training accuracy (MAE): -2.81445e+07	,Validation accuracy (MAE): -5.48832e+07	,Training accuracy (MRAE): 0.545828	,Validation accuracy (MRAE): 0.229947
Epoch: 1144,	Training loss (MRSE): 0.285981	,Validation loss (MRSE): 0.666037	,Training loss (MSE): 4.37848e+16	,Validation loss (MSE): 1.37177e+17	,Training accuracy (MAE): -2.72516e+07	,Validation accuracy (MAE): -5.47139e+07	,Training accuracy (MRAE): 0.53751	,Validation accuracy (MRAE): 0.233448
Epoch: 1146,	Training loss (MRSE): 0.266434	,Validation loss (MRSE): 0.656082	,Training loss (MSE): 4.24745e+16	,Validation loss (MSE): 1.35904e+17	,Training accuracy (MAE): -2.59334e+07	,Validation accuracy (MAE): -5.37195e+07	,Training accuracy (MRAE): 0.559564	,Validation accuracy (MRAE): 0.23892
Epoch: 1148,	Training loss (MRSE): 0.247139	,Validation loss (MRSE): 0.660923	,Training loss (MSE): 4.05663e+16	,Validation loss (MSE): 1.42713e+17	,Training accuracy (MAE): -2.63119e+07	,Validation accuracy (MAE): -5.79875e+07	,Training accuracy (MRAE): 0.578832	,Validation accuracy (MRAE): 0.238924
Epoch: 1150,	Training loss (MRSE): 0.264931	,Validation loss (MRSE): 0.654557	,Training loss (MSE): 3.954e+16	,Validation loss (MSE): 1.48144e+17	,Training accuracy (MAE): -2.63775e+07	,Validation accuracy (MAE): -6.12322e+07	,Training accuracy (MRAE): 0.557847	,Validation accuracy (MRAE): 0.243658
Epoch: 1152,	Training loss (MRSE): 0.264341	,Validation loss (MRSE): 0.646365	,Training loss (MSE): 4.02213e+16	,Validation loss (MSE): 1.43373e+17	,Training accuracy (MAE): -2.58835e+07	,Validation accuracy (MAE): -5.88683e+07	,Training accuracy (MRAE): 0.559056	,Validation accuracy (MRAE): 0.256089
Epoch: 1154,	Training loss (MRSE): 0.254319	,Validation loss (MRSE): 0.6594	,Training loss (MSE): 4.15231e+16	,Validation loss (MSE): 1.44222e+17	,Training accuracy (MAE): -2.54875e+07	,Validation accuracy (MAE): -6.08325e+07	,Training accuracy (MRAE): 0.568898	,Validation accuracy (MRAE): 0.24124
Epoch: 1156,	Training loss (MRSE): 0.260629	,Validation loss (MRSE): 0.666733	,Training loss (MSE): 4.41342e+16	,Validation loss (MSE): 1.38485e+17	,Training accuracy (MAE): -2.54513e+07	,Validation accuracy (MAE): -5.85679e+07	,Training accuracy (MRAE): 0.563717	,Validation accuracy (MRAE): 0.235176
Epoch: 1158,	Training loss (MRSE): 0.292332	,Validation loss (MRSE): 0.675563	,Training loss (MSE): 4.27961e+16	,Validation loss (MSE): 1.3969e+17	,Training accuracy (MAE): -2.52724e+07	,Validation accuracy (MAE): -6.16671e+07	,Training accuracy (MRAE): 0.530272	,Validation accuracy (MRAE): 0.230321
Epoch: 1160,	Training loss (MRSE): 0.265411	,Validation loss (MRSE): 0.673125	,Training loss (MSE): 4.25548e+16	,Validation loss (MSE): 1.41039e+17	,Training accuracy (MAE): -2.50803e+07	,Validation accuracy (MAE): -6.1477e+07	,Training accuracy (MRAE): 0.55275	,Validation accuracy (MRAE): 0.226183
Epoch: 1162,	Training loss (MRSE): 0.245833	,Validation loss (MRSE): 0.671782	,Training loss (MSE): 4.23645e+16	,Validation loss (MSE): 1.41749e+17	,Training accuracy (MAE): -2.44829e+07	,Validation accuracy (MAE): -6.22951e+07	,Training accuracy (MRAE): 0.577644	,Validation accuracy (MRAE): 0.23135
Epoch: 1164,	Training loss (MRSE): 0.239151	,Validation loss (MRSE): 0.658822	,Training loss (MSE): 4.31528e+16	,Validation loss (MSE): 1.39621e+17	,Training accuracy (MAE): -2.51196e+07	,Validation accuracy (MAE): -6.22873e+07	,Training accuracy (MRAE): 0.584452	,Validation accuracy (MRAE): 0.244103
Epoch: 1166,	Training loss (MRSE): 0.238549	,Validation loss (MRSE): 0.669888	,Training loss (MSE): 4.12713e+16	,Validation loss (MSE): 1.40332e+17	,Training accuracy (MAE): -2.36795e+07	,Validation accuracy (MAE): -6.22655e+07	,Training accuracy (MRAE): 0.585161	,Validation accuracy (MRAE): 0.228541
Epoch: 1168,	Training loss (MRSE): 0.247001	,Validation loss (MRSE): 0.666872	,Training loss (MSE): 4.04155e+16	,Validation loss (MSE): 1.41686e+17	,Training accuracy (MAE): -2.37029e+07	,Validation accuracy (MAE): -6.27663e+07	,Training accuracy (MRAE): 0.576575	,Validation accuracy (MRAE): 0.232305
Epoch: 1170,	Training loss (MRSE): 0.255345	,Validation loss (MRSE): 0.657892	,Training loss (MSE): 4.08782e+16	,Validation loss (MSE): 1.40075e+17	,Training accuracy (MAE): -2.41959e+07	,Validation accuracy (MAE): -6.257e+07	,Training accuracy (MRAE): 0.569493	,Validation accuracy (MRAE): 0.246053
Epoch: 1172,	Training loss (MRSE): 0.230351	,Validation loss (MRSE): 0.658816	,Training loss (MSE): 4.05865e+16	,Validation loss (MSE): 1.43979e+17	,Training accuracy (MAE): -2.35415e+07	,Validation accuracy (MAE): -6.26624e+07	,Training accuracy (MRAE): 0.595267	,Validation accuracy (MRAE): 0.243913
Epoch: 1174,	Training loss (MRSE): 0.240529	,Validation loss (MRSE): 0.662284	,Training loss (MSE): 4.08947e+16	,Validation loss (MSE): 1.43765e+17	,Training accuracy (MAE): -2.4219e+07	,Validation accuracy (MAE): -6.30598e+07	,Training accuracy (MRAE): 0.590643	,Validation accuracy (MRAE): 0.240444
Epoch: 1176,	Training loss (MRSE): 0.263362	,Validation loss (MRSE): 0.670935	,Training loss (MSE): 4.24511e+16	,Validation loss (MSE): 1.41325e+17	,Training accuracy (MAE): -2.47288e+07	,Validation accuracy (MAE): -6.20308e+07	,Training accuracy (MRAE): 0.56574	,Validation accuracy (MRAE): 0.234966
Epoch: 1178,	Training loss (MRSE): 0.258287	,Validation loss (MRSE): 0.694858	,Training loss (MSE): 4.28473e+16	,Validation loss (MSE): 1.3962e+17	,Training accuracy (MAE): -2.46768e+07	,Validation accuracy (MAE): -6.18577e+07	,Training accuracy (MRAE): 0.566193	,Validation accuracy (MRAE): 0.204203
Epoch: 1180,	Training loss (MRSE): 0.284008	,Validation loss (MRSE): 0.699217	,Training loss (MSE): 4.32872e+16	,Validation loss (MSE): 1.39208e+17	,Training accuracy (MAE): -2.67674e+07	,Validation accuracy (MAE): -6.38794e+07	,Training accuracy (MRAE): 0.537464	,Validation accuracy (MRAE): 0.203381
Epoch: 1182,	Training loss (MRSE): 0.341332	,Validation loss (MRSE): 0.703824	,Training loss (MSE): 4.22017e+16	,Validation loss (MSE): 1.43033e+17	,Training accuracy (MAE): -2.71724e+07	,Validation accuracy (MAE): -6.69118e+07	,Training accuracy (MRAE): 0.487917	,Validation accuracy (MRAE): 0.204223
Epoch: 1184,	Training loss (MRSE): 0.294431	,Validation loss (MRSE): 0.662548	,Training loss (MSE): 4.51942e+16	,Validation loss (MSE): 1.35129e+17	,Training accuracy (MAE): -2.57005e+07	,Validation accuracy (MAE): -5.92595e+07	,Training accuracy (MRAE): 0.531628	,Validation accuracy (MRAE): 0.237374
Epoch: 1186,	Training loss (MRSE): 0.283612	,Validation loss (MRSE): 0.670437	,Training loss (MSE): 4.28398e+16	,Validation loss (MSE): 1.37482e+17	,Training accuracy (MAE): -2.57792e+07	,Validation accuracy (MAE): -6.00837e+07	,Training accuracy (MRAE): 0.541703	,Validation accuracy (MRAE): 0.229643
Epoch: 1188,	Training loss (MRSE): 0.291537	,Validation loss (MRSE): 0.649902	,Training loss (MSE): 4.49141e+16	,Validation loss (MSE): 1.33357e+17	,Training accuracy (MAE): -2.56773e+07	,Validation accuracy (MAE): -5.65789e+07	,Training accuracy (MRAE): 0.534164	,Validation accuracy (MRAE): 0.24804
Epoch: 1190,	Training loss (MRSE): 0.303554	,Validation loss (MRSE): 0.63806	,Training loss (MSE): 4.38916e+16	,Validation loss (MSE): 1.40081e+17	,Training accuracy (MAE): -2.78404e+07	,Validation accuracy (MAE): -6.36033e+07	,Training accuracy (MRAE): 0.522269	,Validation accuracy (MRAE): 0.259062
Epoch: 1192,	Training loss (MRSE): 0.276569	,Validation loss (MRSE): 0.624472	,Training loss (MSE): 4.32676e+16	,Validation loss (MSE): 1.40408e+17	,Training accuracy (MAE): -2.62763e+07	,Validation accuracy (MAE): -6.40239e+07	,Training accuracy (MRAE): 0.55212	,Validation accuracy (MRAE): 0.277628
Epoch: 1194,	Training loss (MRSE): 0.252748	,Validation loss (MRSE): 0.637622	,Training loss (MSE): 4.1858e+16	,Validation loss (MSE): 1.4002e+17	,Training accuracy (MAE): -2.54504e+07	,Validation accuracy (MAE): -6.08648e+07	,Training accuracy (MRAE): 0.57561	,Validation accuracy (MRAE): 0.263622
Epoch: 1196,	Training loss (MRSE): 0.258667	,Validation loss (MRSE): 0.650792	,Training loss (MSE): 4.21014e+16	,Validation loss (MSE): 1.40002e+17	,Training accuracy (MAE): -2.5714e+07	,Validation accuracy (MAE): -6.00384e+07	,Training accuracy (MRAE): 0.569723	,Validation accuracy (MRAE): 0.252645
Epoch: 1198,	Training loss (MRSE): 0.282549	,Validation loss (MRSE): 0.665484	,Training loss (MSE): 4.14389e+16	,Validation loss (MSE): 1.4586e+17	,Training accuracy (MAE): -2.58135e+07	,Validation accuracy (MAE): -6.58342e+07	,Training accuracy (MRAE): 0.54099	,Validation accuracy (MRAE): 0.232754
Epoch: 1200,	Training loss (MRSE): 0.267651	,Validation loss (MRSE): 0.660001	,Training loss (MSE): 3.96071e+16	,Validation loss (MSE): 1.50895e+17	,Training accuracy (MAE): -2.55992e+07	,Validation accuracy (MAE): -6.99461e+07	,Training accuracy (MRAE): 0.55863	,Validation accuracy (MRAE): 0.23921
Epoch: 1202,	Training loss (MRSE): 0.255885	,Validation loss (MRSE): 0.661006	,Training loss (MSE): 4.05596e+16	,Validation loss (MSE): 1.45853e+17	,Training accuracy (MAE): -2.53768e+07	,Validation accuracy (MAE): -6.71276e+07	,Training accuracy (MRAE): 0.567873	,Validation accuracy (MRAE): 0.236721
Epoch: 1204,	Training loss (MRSE): 0.26852	,Validation loss (MRSE): 0.67735	,Training loss (MSE): 4.08759e+16	,Validation loss (MSE): 1.43598e+17	,Training accuracy (MAE): -2.57555e+07	,Validation accuracy (MAE): -6.54061e+07	,Training accuracy (MRAE): 0.558073	,Validation accuracy (MRAE): 0.223661
Epoch: 1206,	Training loss (MRSE): 0.286908	,Validation loss (MRSE): 0.686269	,Training loss (MSE): 4.20945e+16	,Validation loss (MSE): 1.43643e+17	,Training accuracy (MAE): -2.56826e+07	,Validation accuracy (MAE): -6.4992e+07	,Training accuracy (MRAE): 0.534734	,Validation accuracy (MRAE): 0.215221
Epoch: 1208,	Training loss (MRSE): 0.305083	,Validation loss (MRSE): 0.693019	,Training loss (MSE): 3.92773e+16	,Validation loss (MSE): 1.45589e+17	,Training accuracy (MAE): -2.56387e+07	,Validation accuracy (MAE): -6.66931e+07	,Training accuracy (MRAE): 0.520062	,Validation accuracy (MRAE): 0.216064
Epoch: 1210,	Training loss (MRSE): 0.277351	,Validation loss (MRSE): 0.686143	,Training loss (MSE): 3.93647e+16	,Validation loss (MSE): 1.4754e+17	,Training accuracy (MAE): -2.45486e+07	,Validation accuracy (MAE): -6.67579e+07	,Training accuracy (MRAE): 0.548014	,Validation accuracy (MRAE): 0.218409
Epoch: 1212,	Training loss (MRSE): 0.252318	,Validation loss (MRSE): 0.680419	,Training loss (MSE): 3.97511e+16	,Validation loss (MSE): 1.42052e+17	,Training accuracy (MAE): -2.3621e+07	,Validation accuracy (MAE): -6.39322e+07	,Training accuracy (MRAE): 0.574063	,Validation accuracy (MRAE): 0.225125
Epoch: 1214,	Training loss (MRSE): 0.249124	,Validation loss (MRSE): 0.672295	,Training loss (MSE): 4.05548e+16	,Validation loss (MSE): 1.3952e+17	,Training accuracy (MAE): -2.35927e+07	,Validation accuracy (MAE): -6.19799e+07	,Training accuracy (MRAE): 0.579545	,Validation accuracy (MRAE): 0.234889
Epoch: 1216,	Training loss (MRSE): 0.264419	,Validation loss (MRSE): 0.682002	,Training loss (MSE): 3.8501e+16	,Validation loss (MSE): 1.43739e+17	,Training accuracy (MAE): -2.3506e+07	,Validation accuracy (MAE): -6.65009e+07	,Training accuracy (MRAE): 0.561324	,Validation accuracy (MRAE): 0.217191
Epoch: 1218,	Training loss (MRSE): 0.256083	,Validation loss (MRSE): 0.665432	,Training loss (MSE): 3.92331e+16	,Validation loss (MSE): 1.45639e+17	,Training accuracy (MAE): -2.49341e+07	,Validation accuracy (MAE): -6.83318e+07	,Training accuracy (MRAE): 0.569803	,Validation accuracy (MRAE): 0.234218
Epoch: 1220,	Training loss (MRSE): 0.256441	,Validation loss (MRSE): 0.653665	,Training loss (MSE): 4.14084e+16	,Validation loss (MSE): 1.46135e+17	,Training accuracy (MAE): -2.64681e+07	,Validation accuracy (MAE): -6.88987e+07	,Training accuracy (MRAE): 0.569791	,Validation accuracy (MRAE): 0.2488
Epoch: 1222,	Training loss (MRSE): 0.248269	,Validation loss (MRSE): 0.64289	,Training loss (MSE): 4.21e+16	,Validation loss (MSE): 1.43802e+17	,Training accuracy (MAE): -2.67842e+07	,Validation accuracy (MAE): -6.7181e+07	,Training accuracy (MRAE): 0.578815	,Validation accuracy (MRAE): 0.25944
Epoch: 1224,	Training loss (MRSE): 0.247256	,Validation loss (MRSE): 0.643248	,Training loss (MSE): 4.391e+16	,Validation loss (MSE): 1.3942e+17	,Training accuracy (MAE): -2.84431e+07	,Validation accuracy (MAE): -6.48747e+07	,Training accuracy (MRAE): 0.580118	,Validation accuracy (MRAE): 0.256715
Epoch: 1226,	Training loss (MRSE): 0.262098	,Validation loss (MRSE): 0.654711	,Training loss (MSE): 4.18536e+16	,Validation loss (MSE): 1.44011e+17	,Training accuracy (MAE): -2.645e+07	,Validation accuracy (MAE): -7.05521e+07	,Training accuracy (MRAE): 0.563739	,Validation accuracy (MRAE): 0.250658
Epoch: 1228,	Training loss (MRSE): 0.243435	,Validation loss (MRSE): 0.6575	,Training loss (MSE): 4.18386e+16	,Validation loss (MSE): 1.40883e+17	,Training accuracy (MAE): -2.6026e+07	,Validation accuracy (MAE): -6.5128e+07	,Training accuracy (MRAE): 0.584911	,Validation accuracy (MRAE): 0.243734
Epoch: 1230,	Training loss (MRSE): 0.23532	,Validation loss (MRSE): 0.659299	,Training loss (MSE): 4.12862e+16	,Validation loss (MSE): 1.38487e+17	,Training accuracy (MAE): -2.58863e+07	,Validation accuracy (MAE): -6.27989e+07	,Training accuracy (MRAE): 0.595981	,Validation accuracy (MRAE): 0.236792
Epoch: 1232,	Training loss (MRSE): 0.23873	,Validation loss (MRSE): 0.646198	,Training loss (MSE): 4.07176e+16	,Validation loss (MSE): 1.38676e+17	,Training accuracy (MAE): -2.65461e+07	,Validation accuracy (MAE): -6.26142e+07	,Training accuracy (MRAE): 0.59544	,Validation accuracy (MRAE): 0.251506
Epoch: 1234,	Training loss (MRSE): 0.243987	,Validation loss (MRSE): 0.641617	,Training loss (MSE): 4.10132e+16	,Validation loss (MSE): 1.34659e+17	,Training accuracy (MAE): -2.57207e+07	,Validation accuracy (MAE): -6.03938e+07	,Training accuracy (MRAE): 0.586411	,Validation accuracy (MRAE): 0.252818
Epoch: 1236,	Training loss (MRSE): 0.255634	,Validation loss (MRSE): 0.657087	,Training loss (MSE): 3.9633e+16	,Validation loss (MSE): 1.37191e+17	,Training accuracy (MAE): -2.60048e+07	,Validation accuracy (MAE): -6.22165e+07	,Training accuracy (MRAE): 0.573079	,Validation accuracy (MRAE): 0.239524
Epoch: 1238,	Training loss (MRSE): 0.247378	,Validation loss (MRSE): 0.658074	,Training loss (MSE): 3.88243e+16	,Validation loss (MSE): 1.40072e+17	,Training accuracy (MAE): -2.48008e+07	,Validation accuracy (MAE): -6.36722e+07	,Training accuracy (MRAE): 0.582332	,Validation accuracy (MRAE): 0.24417
Epoch: 1240,	Training loss (MRSE): 0.236889	,Validation loss (MRSE): 0.668285	,Training loss (MSE): 3.9241e+16	,Validation loss (MSE): 1.36933e+17	,Training accuracy (MAE): -2.50963e+07	,Validation accuracy (MAE): -6.07731e+07	,Training accuracy (MRAE): 0.591211	,Validation accuracy (MRAE): 0.230009
Epoch: 1242,	Training loss (MRSE): 0.237267	,Validation loss (MRSE): 0.660884	,Training loss (MSE): 4.07363e+16	,Validation loss (MSE): 1.34971e+17	,Training accuracy (MAE): -2.52262e+07	,Validation accuracy (MAE): -5.84164e+07	,Training accuracy (MRAE): 0.589684	,Validation accuracy (MRAE): 0.241354
Epoch: 1244,	Training loss (MRSE): 0.235684	,Validation loss (MRSE): 0.665152	,Training loss (MSE): 4.17547e+16	,Validation loss (MSE): 1.32942e+17	,Training accuracy (MAE): -2.49117e+07	,Validation accuracy (MAE): -5.67586e+07	,Training accuracy (MRAE): 0.591664	,Validation accuracy (MRAE): 0.238741
Epoch: 1246,	Training loss (MRSE): 0.251089	,Validation loss (MRSE): 0.658383	,Training loss (MSE): 4.27559e+16	,Validation loss (MSE): 1.35083e+17	,Training accuracy (MAE): -2.66401e+07	,Validation accuracy (MAE): -5.91677e+07	,Training accuracy (MRAE): 0.572858	,Validation accuracy (MRAE): 0.245126
Epoch: 1248,	Training loss (MRSE): 0.262741	,Validation loss (MRSE): 0.649106	,Training loss (MSE): 4.33943e+16	,Validation loss (MSE): 1.37779e+17	,Training accuracy (MAE): -2.79795e+07	,Validation accuracy (MAE): -6.2385e+07	,Training accuracy (MRAE): 0.553931	,Validation accuracy (MRAE): 0.253399
Epoch: 1250,	Training loss (MRSE): 0.252723	,Validation loss (MRSE): 0.657751	,Training loss (MSE): 4.3225e+16	,Validation loss (MSE): 1.40746e+17	,Training accuracy (MAE): -2.72484e+07	,Validation accuracy (MAE): -6.51378e+07	,Training accuracy (MRAE): 0.574411	,Validation accuracy (MRAE): 0.242767
Epoch: 1252,	Training loss (MRSE): 0.233332	,Validation loss (MRSE): 0.653609	,Training loss (MSE): 4.30494e+16	,Validation loss (MSE): 1.36927e+17	,Training accuracy (MAE): -2.4982e+07	,Validation accuracy (MAE): -6.0103e+07	,Training accuracy (MRAE): 0.596675	,Validation accuracy (MRAE): 0.24829
Epoch: 1254,	Training loss (MRSE): 0.23868	,Validation loss (MRSE): 0.653784	,Training loss (MSE): 4.14217e+16	,Validation loss (MSE): 1.39041e+17	,Training accuracy (MAE): -2.53186e+07	,Validation accuracy (MAE): -6.12315e+07	,Training accuracy (MRAE): 0.588983	,Validation accuracy (MRAE): 0.24276
Epoch: 1256,	Training loss (MRSE): 0.253981	,Validation loss (MRSE): 0.665912	,Training loss (MSE): 4.13423e+16	,Validation loss (MSE): 1.40015e+17	,Training accuracy (MAE): -2.58154e+07	,Validation accuracy (MAE): -6.22284e+07	,Training accuracy (MRAE): 0.573888	,Validation accuracy (MRAE): 0.233617
Epoch: 1258,	Training loss (MRSE): 0.26479	,Validation loss (MRSE): 0.672379	,Training loss (MSE): 4.27718e+16	,Validation loss (MSE): 1.37192e+17	,Training accuracy (MAE): -2.68752e+07	,Validation accuracy (MAE): -5.98544e+07	,Training accuracy (MRAE): 0.555025	,Validation accuracy (MRAE): 0.229813
Epoch: 1260,	Training loss (MRSE): 0.25427	,Validation loss (MRSE): 0.676409	,Training loss (MSE): 4.28028e+16	,Validation loss (MSE): 1.37259e+17	,Training accuracy (MAE): -2.73692e+07	,Validation accuracy (MAE): -5.60095e+07	,Training accuracy (MRAE): 0.570388	,Validation accuracy (MRAE): 0.226403
Epoch: 1262,	Training loss (MRSE): 0.269467	,Validation loss (MRSE): 0.655836	,Training loss (MSE): 4.39249e+16	,Validation loss (MSE): 1.38456e+17	,Training accuracy (MAE): -2.84258e+07	,Validation accuracy (MAE): -5.63715e+07	,Training accuracy (MRAE): 0.553821	,Validation accuracy (MRAE): 0.24701
Epoch: 1264,	Training loss (MRSE): 0.33598	,Validation loss (MRSE): 0.68353	,Training loss (MSE): 4.2493e+16	,Validation loss (MSE): 1.37904e+17	,Training accuracy (MAE): -2.8803e+07	,Validation accuracy (MAE): -5.76105e+07	,Training accuracy (MRAE): 0.488377	,Validation accuracy (MRAE): 0.213171
Epoch: 1266,	Training loss (MRSE): 0.384831	,Validation loss (MRSE): 0.688463	,Training loss (MSE): 4.09817e+16	,Validation loss (MSE): 1.34056e+17	,Training accuracy (MAE): -2.80843e+07	,Validation accuracy (MAE): -5.39272e+07	,Training accuracy (MRAE): 0.446137	,Validation accuracy (MRAE): 0.217456
Epoch: 1268,	Training loss (MRSE): 0.323988	,Validation loss (MRSE): 0.659384	,Training loss (MSE): 4.34978e+16	,Validation loss (MSE): 1.32429e+17	,Training accuracy (MAE): -2.85943e+07	,Validation accuracy (MAE): -5.45902e+07	,Training accuracy (MRAE): 0.499267	,Validation accuracy (MRAE): 0.240358
Epoch: 1270,	Training loss (MRSE): 0.27887	,Validation loss (MRSE): 0.630111	,Training loss (MSE): 4.60243e+16	,Validation loss (MSE): 1.30043e+17	,Training accuracy (MAE): -2.96471e+07	,Validation accuracy (MAE): -5.30441e+07	,Training accuracy (MRAE): 0.541784	,Validation accuracy (MRAE): 0.268393
Epoch: 1272,	Training loss (MRSE): 0.318089	,Validation loss (MRSE): 0.654022	,Training loss (MSE): 4.2017e+16	,Validation loss (MSE): 1.31396e+17	,Training accuracy (MAE): -2.94006e+07	,Validation accuracy (MAE): -5.71438e+07	,Training accuracy (MRAE): 0.507143	,Validation accuracy (MRAE): 0.241309
Epoch: 1274,	Training loss (MRSE): 0.264689	,Validation loss (MRSE): 0.64589	,Training loss (MSE): 4.19789e+16	,Validation loss (MSE): 1.35824e+17	,Training accuracy (MAE): -2.68676e+07	,Validation accuracy (MAE): -6.09606e+07	,Training accuracy (MRAE): 0.559144	,Validation accuracy (MRAE): 0.249408
Epoch: 1276,	Training loss (MRSE): 0.252663	,Validation loss (MRSE): 0.633421	,Training loss (MSE): 4.46697e+16	,Validation loss (MSE): 1.34745e+17	,Training accuracy (MAE): -2.71247e+07	,Validation accuracy (MAE): -5.85561e+07	,Training accuracy (MRAE): 0.571353	,Validation accuracy (MRAE): 0.264233
Epoch: 1278,	Training loss (MRSE): 0.284676	,Validation loss (MRSE): 0.652981	,Training loss (MSE): 4.438e+16	,Validation loss (MSE): 1.35681e+17	,Training accuracy (MAE): -2.77855e+07	,Validation accuracy (MAE): -5.95354e+07	,Training accuracy (MRAE): 0.534147	,Validation accuracy (MRAE): 0.236358
Epoch: 1280,	Training loss (MRSE): 0.266844	,Validation loss (MRSE): 0.630641	,Training loss (MSE): 4.3746e+16	,Validation loss (MSE): 1.36895e+17	,Training accuracy (MAE): -2.74496e+07	,Validation accuracy (MAE): -5.97677e+07	,Training accuracy (MRAE): 0.547642	,Validation accuracy (MRAE): 0.266412
Epoch: 1282,	Training loss (MRSE): 0.248519	,Validation loss (MRSE): 0.630743	,Training loss (MSE): 4.30064e+16	,Validation loss (MSE): 1.35685e+17	,Training accuracy (MAE): -2.64033e+07	,Validation accuracy (MAE): -5.90831e+07	,Training accuracy (MRAE): 0.576984	,Validation accuracy (MRAE): 0.260885
Epoch: 1284,	Training loss (MRSE): 0.308095	,Validation loss (MRSE): 0.665281	,Training loss (MSE): 4.05839e+16	,Validation loss (MSE): 1.38985e+17	,Training accuracy (MAE): -2.54664e+07	,Validation accuracy (MAE): -6.2749e+07	,Training accuracy (MRAE): 0.513079	,Validation accuracy (MRAE): 0.225446
Epoch: 1286,	Training loss (MRSE): 0.271003	,Validation loss (MRSE): 0.628106	,Training loss (MSE): 4.16344e+16	,Validation loss (MSE): 1.37486e+17	,Training accuracy (MAE): -2.55823e+07	,Validation accuracy (MAE): -6.28078e+07	,Training accuracy (MRAE): 0.550776	,Validation accuracy (MRAE): 0.26266
Epoch: 1288,	Training loss (MRSE): 0.247847	,Validation loss (MRSE): 0.610461	,Training loss (MSE): 4.32454e+16	,Validation loss (MSE): 1.38161e+17	,Training accuracy (MAE): -2.53267e+07	,Validation accuracy (MAE): -6.32067e+07	,Training accuracy (MRAE): 0.575133	,Validation accuracy (MRAE): 0.277119
Epoch: 1290,	Training loss (MRSE): 0.242701	,Validation loss (MRSE): 0.613741	,Training loss (MSE): 4.47217e+16	,Validation loss (MSE): 1.32092e+17	,Training accuracy (MAE): -2.46457e+07	,Validation accuracy (MAE): -5.89896e+07	,Training accuracy (MRAE): 0.580262	,Validation accuracy (MRAE): 0.284999
Epoch: 1292,	Training loss (MRSE): 0.240297	,Validation loss (MRSE): 0.60841	,Training loss (MSE): 4.42894e+16	,Validation loss (MSE): 1.35085e+17	,Training accuracy (MAE): -2.49797e+07	,Validation accuracy (MAE): -6.15681e+07	,Training accuracy (MRAE): 0.585405	,Validation accuracy (MRAE): 0.285257
Epoch: 1294,	Training loss (MRSE): 0.254331	,Validation loss (MRSE): 0.609044	,Training loss (MSE): 4.34642e+16	,Validation loss (MSE): 1.37907e+17	,Training accuracy (MAE): -2.60764e+07	,Validation accuracy (MAE): -6.13548e+07	,Training accuracy (MRAE): 0.56752	,Validation accuracy (MRAE): 0.286593
Epoch: 1296,	Training loss (MRSE): 0.275612	,Validation loss (MRSE): 0.643906	,Training loss (MSE): 4.10639e+16	,Validation loss (MSE): 1.39263e+17	,Training accuracy (MAE): -2.54979e+07	,Validation accuracy (MAE): -6.31296e+07	,Training accuracy (MRAE): 0.544816	,Validation accuracy (MRAE): 0.248008
Epoch: 1298,	Training loss (MRSE): 0.234447	,Validation loss (MRSE): 0.633122	,Training loss (MSE): 4.07835e+16	,Validation loss (MSE): 1.39979e+17	,Training accuracy (MAE): -2.47856e+07	,Validation accuracy (MAE): -6.27631e+07	,Training accuracy (MRAE): 0.59564	,Validation accuracy (MRAE): 0.248995
Epoch: 1300,	Training loss (MRSE): 0.247413	,Validation loss (MRSE): 0.651764	,Training loss (MSE): 3.99444e+16	,Validation loss (MSE): 1.44594e+17	,Training accuracy (MAE): -2.46079e+07	,Validation accuracy (MAE): -6.56452e+07	,Training accuracy (MRAE): 0.574937	,Validation accuracy (MRAE): 0.236137
Epoch: 1302,	Training loss (MRSE): 0.26349	,Validation loss (MRSE): 0.651402	,Training loss (MSE): 3.84724e+16	,Validation loss (MSE): 1.46318e+17	,Training accuracy (MAE): -2.47131e+07	,Validation accuracy (MAE): -6.58419e+07	,Training accuracy (MRAE): 0.561643	,Validation accuracy (MRAE): 0.246196
